"","sample","campaignid.x","family","unique.name","genus","full.name","species","maxn","campaignid.y","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","deployment","cluster","notes"
"354","35","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",6,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"355","35","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"356","35","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",4,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"357","35","2020-06_south-west_stereo-BRUVs","Scyliorhinidae","Scyliorhinidae Aulohalaelurus labiosus","Aulohalaelurus","Aulohalaelurus labiosus","labiosus",1,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"358","35","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.134801,114.869348,20200603,"12:23","South-west","No-take",NA,43.8,"Hayley",NA,NA,"Jun-20","c5","no"
"359","36","2020-06_south-west_stereo-BRUVs","Carcharhinidae","Carcharhinidae Carcharhinus brevipinna","Carcharhinus","Carcharhinus brevipinna","brevipinna",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"360","36","2020-06_south-west_stereo-BRUVs","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"361","36","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"362","36","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"363","36","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",50,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"364","36","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",5,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"365","36","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",2,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"366","36","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys sp1","Upeneichthys","Upeneichthys sp1","sp1",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"367","36","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",2,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"368","36","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"369","36","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",19,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"370","36","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca rasor","Caesioperca","Caesioperca rasor","rasor",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"371","36","2020-06_south-west_stereo-BRUVs","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",24,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"372","36","2020-06_south-west_stereo-BRUVs","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.130484,114.878263,20200603,"12:29","South-west","No-take",NA,42.2,"Hayey",NA,NA,"Jun-20","c4","no"
"373","37","2020-06_south-west_stereo-BRUVs","Dasyatidae","Dasyatidae Bathytoshia brevicaudata","Bathytoshia","Bathytoshia brevicaudata","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"374","37","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"375","37","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",3,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"376","37","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"377","37","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"378","37","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"379","37","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.126354,114.878937,20200603,"12:34","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"380","38","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"381","38","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"382","38","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"383","38","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"384","38","2020-06_south-west_stereo-BRUVs","Odacidae","Odacidae Siphonognathus caninis","Siphonognathus","Siphonognathus caninis","caninis",1,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"385","38","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",8,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"386","38","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",3,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"387","38","2020-06_south-west_stereo-BRUVs","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.127912,114.883938,20200603,"12:39","South-west","No-take",NA,41.8,"Hayley",NA,NA,"Jun-20","c4","no"
"388","39","2020-06_south-west_stereo-BRUVs","Dasyatidae","Dasyatidae Bathytoshia brevicaudata","Bathytoshia","Bathytoshia brevicaudata","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"389","39","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"390","39","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"391","39","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"392","39","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",5,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"393","39","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",3,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"394","39","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Acanthaluteres vittiger","Acanthaluteres","Acanthaluteres vittiger","vittiger",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"395","39","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"396","39","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"397","39","2020-06_south-west_stereo-BRUVs","Pempherididae","Pempherididae Pempheris klunzingeri","Pempheris","Pempheris klunzingeri","klunzingeri",8,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"398","39","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",31,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"399","39","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",5,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"400","39","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Tilodon sexfasciatus","Tilodon","Tilodon sexfasciatus","sexfasciatus",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"401","39","2020-06_south-west_stereo-BRUVs","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"402","39","2020-06_south-west_stereo-BRUVs","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.132294,114.884797,20200603,"12:42","South-west","No-take",NA,42.2,"Hayley",NA,NA,"Jun-20","c4","no"
"403","4","2020-06_south-west_stereo-BRUVs","Aulopidae","Aulopidae Latropiscis purpurissatus","Latropiscis","Latropiscis purpurissatus","purpurissatus",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"404","4","2020-06_south-west_stereo-BRUVs","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"405","4","2020-06_south-west_stereo-BRUVs","Cheilodactylidae","Cheilodactylidae Cheilodactylus gibbosus","Cheilodactylus","Cheilodactylus gibbosus","gibbosus",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"406","4","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"407","4","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"408","4","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"409","4","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",10,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"410","4","2020-06_south-west_stereo-BRUVs","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",3,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"411","4","2020-06_south-west_stereo-BRUVs","Triakidae","Triakidae Galeorhinus galeus","Galeorhinus","Galeorhinus galeus","galeus",1,"2020-06_south-west_stereo-BRUVs",-34.122634,114.920337,20200602,"09:44","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c2","no"
"412","40","2020-06_south-west_stereo-BRUVs","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"413","40","2020-06_south-west_stereo-BRUVs","Dasyatidae","Dasyatidae Bathytoshia brevicaudata","Bathytoshia","Bathytoshia brevicaudata","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"414","40","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"415","40","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",22,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"416","40","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"417","40","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"418","40","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"419","40","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"420","40","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"421","40","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",10,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"422","40","2020-06_south-west_stereo-BRUVs","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",2,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"423","40","2020-06_south-west_stereo-BRUVs","Unknown","Unknown Unknown spp","Unknown","Unknown spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,20200603,"12:46","South-west","No-take",NA,41.2,"Hayley",NA,NA,"Jun-20","c4","no"
"424","5","2020-06_south-west_stereo-BRUVs","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",7,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"425","5","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"426","5","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"427","5","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",6,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"428","5","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"429","5","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Acanthaluteres brownii","Acanthaluteres","Acanthaluteres brownii","brownii",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"430","5","2020-06_south-west_stereo-BRUVs","Monacanthidae","Monacanthidae Scobinichthys granulatus","Scobinichthys","Scobinichthys granulatus","granulatus",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"431","5","2020-06_south-west_stereo-BRUVs","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",2,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"432","5","2020-06_south-west_stereo-BRUVs","Myliobatidae","Myliobatidae Myliobatis tenuicaudatus","Myliobatis","Myliobatis tenuicaudatus","tenuicaudatus",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"433","5","2020-06_south-west_stereo-BRUVs","Oplegnathidae","Oplegnathidae Oplegnathus woodwardi","Oplegnathus","Oplegnathus woodwardi","woodwardi",2,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"434","5","2020-06_south-west_stereo-BRUVs","Pempherididae","Pempherididae Pempheris klunzingeri","Pempheris","Pempheris klunzingeri","klunzingeri",37,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"435","5","2020-06_south-west_stereo-BRUVs","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"436","5","2020-06_south-west_stereo-BRUVs","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",26,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"437","5","2020-06_south-west_stereo-BRUVs","Tetraodontidae","Tetraodontidae Omegophora armilla","Omegophora","Omegophora armilla","armilla",1,"2020-06_south-west_stereo-BRUVs",-34.131497,114.915753,20200602,"09:57","South-west","No-take",NA,44.1,"Hayley","Yes",NA,"Jun-20","c3","no"
"438","6","2020-06_south-west_stereo-BRUVs","Carangidae","Carangidae Pseudocaranx spp","Pseudocaranx","Pseudocaranx spp","spp",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"439","6","2020-06_south-west_stereo-BRUVs","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"440","6","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"441","6","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",4,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
"442","6","2020-06_south-west_stereo-BRUVs","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,"2020-06_south-west_stereo-BRUVs",-34.132842,114.912405,20200602,"10:06","South-west","No-take",NA,43.2,"Hayley","Yes",NA,"Jun-20","c3","no"
