"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"IO108","11","IO108_L375.avi","88676","IO108_R376.avi","89708","1","44.95467",337.40114,"1.15717","1.87509","1478.76694","7.38848","16.85539","21.67566","7.59055","190.01233","-1466.48878","Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05118897","114.6688721","20201023","10:04:00","South-west","No-take","C.IO.30","138","Rachel","Yes","Yes","National Park Zone",NA
"IO108","12","IO108_L375.avi","88727","IO108_R376.avi","89759","1","44.98867",152.97603,"0.82449","1.63828","1123.98822","9.79263","17.99379","7.24386","187.15485","38.97948","-1107.61147","Carangidae","Pseudocaranx","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05118897","114.6688721","20201023","10:04:00","South-west","No-take","C.IO.30","138","Rachel","Yes","Yes","National Park Zone",NA
"IO108","13","IO108_L375.avi","88732","IO108_R376.avi","89764","1","44.99200",318.72105,"0.83834","0.62992","1161.98381","6.18717","18.86245","26.19912","113.08937","53.80116","-1155.21540","Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05118897","114.6688721","20201023","10:04:00","South-west","No-take","C.IO.30","138","Rachel","Yes","Yes","National Park Zone",NA
"IO113","3","IO113_L367.avi","53514","IO113_R368.avi","52537","1","25.86400",554.3527,"0.87060","14.10449","1320.11341","11.27358","15.38067","52.44657","236.20931","-103.95898","-1294.64169","Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05868897","114.7388721","20201023","07:30:00","South-west","No-take","C.IO.31","111","Rachel","Yes","Yes","National Park Zone",NA
"IO113","4","IO113_L367.avi","53683","IO113_R368.avi","52706","1","25.97667",559.40583,"1.15245","15.57815","1724.56560","9.83022","1.02423","2.37381","245.56816","-162.44236","-1699.24550","Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05868897","114.7388721","20201023","07:30:00","South-west","No-take","C.IO.31","111","Rachel","Yes","Yes","National Park Zone",NA
"IO115","5","IO115_L378.avi","28537","IO115_R377.avi","27577","1","6.39467",544.99669,"2.20226","6.40477","2287.80533","12.33831","9.90156","3.19121","459.01858","168.20409","-2234.96366","Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05368897","114.7363721","20201023","07:34:00","South-west","No-take","C.IO.31","112","Rachel","Yes","Yes","National Park Zone",NA
"IO115","6","IO115_L378.avi","28575","IO115_R377.avi","27615","1","6.42000",622.004,"1.31136","6.31666","1625.30310","16.02505","9.69677","2.00854","360.50691","267.10695","-1562.14558","Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05368897","114.7363721","20201023","07:34:00","South-west","No-take","C.IO.31","112","Rachel","Yes","Yes","National Park Zone",NA
"IO115","10","IO115_L378.avi","31807","IO115_R377.avi","30847","1","8.57467",644.74763,"0.70987","3.59233","1157.15020","8.35215","2.61877","24.13370","59.47227","157.21083","-1144.87746","Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05368897","114.7363721","20201023","07:34:00","South-west","No-take","C.IO.31","112","Rachel","Yes","Yes","National Park Zone",NA
"IO115","11","IO115_L378.avi","32014","IO115_R377.avi","31054","1","8.71267",580.68122,"1.30968","3.55646","1572.95383","7.12781","19.56398","37.04531","-142.17987","133.71235","-1560.79775","Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05368897","114.7363721","20201023","07:34:00","South-west","No-take","C.IO.31","112","Rachel","Yes","Yes","National Park Zone",NA
"IO115","12","IO115_L378.avi","32534","IO115_R377.avi","31574","1","9.05933",659.32009,"2.70848","1.86061","2078.61539","6.03703","22.21571","0.17438","76.06786","204.94948","-2067.08764","Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05368897","114.7363721","20201023","07:34:00","South-west","No-take","C.IO.31","112","Rachel","Yes","Yes","National Park Zone",NA
"IO115","13","IO115_L378.avi","47646","IO115_R377.avi","46686","1","19.13400",328.66916,"1.31792","5.04891","2088.93512","8.31216","0.08972","5.53200","268.34270","138.52734","-2066.99112","Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05368897","114.7363721","20201023","07:34:00","South-west","No-take","C.IO.31","112","Rachel","Yes","Yes","National Park Zone",NA
"IO115","14","IO115_L378.avi","47880","IO115_R377.avi","46920","1","19.29000",328.56359,"1.01596","4.41935","1583.73967","8.06000","8.74425","6.74525","-88.25588","203.76430","-1568.09513","Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05368897","114.7363721","20201023","07:34:00","South-west","No-take","C.IO.31","112","Rachel","Yes","Yes","National Park Zone",NA
"IO192","2","IO192_L378.avi","19208","IO192_R377.avi","18561","1","2.09600",101.46142,"4.19707","5.06945","4810.42645","7.70268","4.32215","26.18713","359.34139","-535.33259","-4767.02165","Labridae","Suezichthys","bifurcatus","37384160",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO192","3","IO192_L378.avi","72672","IO192_R377.avi","72025","1","37.73867",335.51323,"3.40354","3.66186","2472.96954","11.17297","19.10826","0.27676","474.50428","66.85537","-2426.09860","Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO192","4","IO192_L378.avi","72717","IO192_R377.avi","72070","1","37.76867",351.89307,"1.16452","1.42727","1726.92138","3.06313","10.11502","20.80072","-68.44606","61.89320","-1724.45406","Oplegnathidae","Oplegnathus","woodwardi","37369002",1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO192","5","IO192_L378.avi","99481","IO192_R377.avi","98834","1","55.61133",618.23957,"2.78499","2.40054","1979.40485","8.19823","27.53029","18.71950","-195.91497","203.19427","-1959.17660","Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO192","6","IO192_L378.avi","99608","IO192_R377.avi","98961","1","55.69600",634.34637,"2.82477","5.97121","2327.29433","17.00408","14.29104","6.58077","-629.79961","-257.99221","-2225.55417","Monacanthidae","Nelusetta","ayraud","37465006",1,"F","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO192","8","IO192_L378.avi","101530","IO192_R377.avi","100883","1","56.97733",570.05217,"6.38496","1.72962","2930.61468","2.66314","31.04765","17.69476","-40.67248","-129.95113","-2927.44954","Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO192","9","IO192_L378.avi","101587","IO192_R377.avi","100940","1","57.01533",585.61057,"1.22128","1.24965","1257.42154","14.03936","25.95282","3.52790","200.10001","-230.23227","-1219.86147","Monacanthidae","Nelusetta","ayraud","37465006",1,"M","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-33.98618897","114.6688721","20201023","12:36:00","South-west","Fished","C.IO.40","138","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"IO211","1","IO211_L369.avi","44445","IO211_R370.avi","42905","1","1.58933",78.22592,"0.62054","0.49958","1103.66614","12.23153","4.45215","6.55378","205.20858","112.08873","-1078.61230","Serranidae","Caesioperca","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05618897","114.9063721","20201029","10:42:00","South-west","No-take","C.IO.3","43.5","Rachel","Yes","Yes","National Park Zone",NA
"IO211","3","IO211_L369.avi","44462","IO211_R370.avi","42922","1","1.60067",80.73761,"1.24054","0.68284","1154.94047","12.90662","37.20489","5.63208","-25.05604","256.75087","-1125.76137","Serranidae","Caesioperca","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05618897","114.9063721","20201029","10:42:00","South-west","No-take","C.IO.3","43.5","Rachel","Yes","Yes","National Park Zone",NA
"IO211","15","IO211_L369.avi","44499","IO211_R370.avi","42959","1","1.62533",79.80866,"0.67046","0.31788","1085.42760","11.14239","14.51334","27.57492","-154.56365","141.80232","-1064.96725","Serranidae","Caesioperca","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05618897","114.9063721","20201029","10:42:00","South-west","No-take","C.IO.3","43.5","Rachel","Yes","Yes","National Park Zone",NA
"IO211","16","IO211_L369.avi","44499","IO211_R370.avi","42959","1","1.62533",78.82783,"0.67232","1.84078","1239.29601","15.16571","4.47675","1.67571","176.88571","271.70997","-1196.13534","Serranidae","Caesioperca","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05618897","114.9063721","20201029","10:42:00","South-west","No-take","C.IO.3","43.5","Rachel","Yes","Yes","National Park Zone",NA
"IO211","17","IO211_L369.avi","44504","IO211_R370.avi","42964","1","1.62867",122.13738,"0.78849","7.22450","1279.25236","20.54080","2.44816","1.19734","336.36841","297.20142","-1197.92078","Serranidae","Caesioperca","spp",NA,1,"AD","Passing",NA,NA,"2020-10_south-west_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"IO","MBH","-34.05618897","114.9063721","20201029","10:42:00","South-west","No-take","C.IO.3","43.5","Rachel","Yes","Yes","National Park Zone",NA
