"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-10_south-west_stereo-BRUVs","IO364","IO364_L378.avi","1","11.23533","Monacanthidae","Nelusetta","ayraud",NA,5,"IO","Legacy","-34.00868897","114.6888721","20201123","12:21","South-west","Fished","C.IO.24","130","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO364","IO364_L378.avi","1","36.69467","Oplegnathidae","Oplegnathus","woodwardi",NA,3,"IO","Legacy","-34.00868897","114.6888721","20201123","12:21","South-west","Fished","C.IO.24","130","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO364","IO364_L378.avi","1","46.51000","Serranidae","Caesioperca","spp",NA,1,"IO","Legacy","-34.00868897","114.6888721","20201123","12:21","South-west","Fished","C.IO.24","130","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO364","IO364_L378.avi","1","37.30000","Triakidae","Mustelus","antarcticus",NA,1,"IO","Legacy","-34.00868897","114.6888721","20201123","12:21","South-west","Fished","C.IO.24","130","Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (1).MP4","1","3.13591","Labridae","Suezichthys","bifurcatus",NA,6,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (2).MP4","1","16.70447","Monacanthidae","Eubalichthys","mosaicus",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (3).MP4","1","56.86903","Monacanthidae","Meuschenia","freycineti",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (1).MP4","1","3.72289","Monacanthidae","Meuschenia","scaber",NA,4,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (3).MP4","1","47.83084","Monacanthidae","Nelusetta","ayraud",NA,2,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (1).MP4","1","3.31275","Mullidae","Parupeneus","chrysopleuron",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (1).MP4","1","7.17939","Muraenidae","Gymnothorax","woodwardi",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (3).MP4","1","41.03766","Neosebastidae","Neosebastes","pandus",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (3).MP4","1","46.73558","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (2).MP4","1","28.14506","Parascylliidae","Parascyllium","ferrugineum",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (2).MP4","1","28.50292","Scorpididae","Tilodon","sexfasciatus",NA,1,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO365","IO365_L1201 (3).MP4","1","43.00991","Serranidae","Caesioperca","spp",NA,74,"IO","Legacy","-34.02368897","114.7538721","20201015","08:23:00","South-west","Fished","C.IO.23","73.7","Brooke Gibbons","Yes",NA,"Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","19.68333","Callanthiidae","Callanthias","australis",NA,67,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","27.68867","Carangidae","Pseudocaranx","spp",NA,8,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","45.47733","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","5.04600","Labridae","Suezichthys","bifurcatus",NA,4,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","26.73600","Monacanthidae","Nelusetta","ayraud",NA,13,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","9.06133","Mullidae","Parupeneus","chrysopleuron",NA,1,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","27.47667","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO369","IO369_L375.avi","1","19.68333","Serranidae","Caesioperca","spp",NA,5,"IO","Legacy","-34.02868897","114.5913721","20201123","10:08","South-west","Fished","C.IO.27","133","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","27.79933","Carangidae","Pseudocaranx","spp",NA,1,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","36.41067","Monacanthidae","Nelusetta","ayraud",NA,8,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","19.09400","Neosebastidae","Neosebastes","pandus",NA,1,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","32.86933","Oplegnathidae","Oplegnathus","woodwardi",NA,2,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","3.07600","Pinguipedidae","Parapercis","haackei",NA,1,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","31.41867","Scyliorhinidae","Asymbolus","occiduus",NA,1,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","11.86933","Sparidae","Chrysophrys","auratus",NA,1,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO37","IO37_L373.avi","1","25.43000","Squalidae","Squalus","spp",NA,1,"IO","MBH","-34.10868897","114.7188721","20201022","10:12:00","South-west","No-take","C.IO.55","130","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","17.15400","Carangidae","Pseudocaranx","spp",NA,4,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","17.69600","Carcharhinidae",NA,NA,NA,1,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","13.05000","Gerreidae","Gerres","subfasciatus",NA,4,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","9.26333","Labridae","Suezichthys","bifurcatus",NA,3,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","16.78467","Monacanthidae","Nelusetta","ayraud",NA,9,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","13.48733","Monacanthidae",NA,NA,"check",1,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","51.24467","Neosebastidae","Neosebastes","nigropunctatus",NA,1,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","14.29600","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","18.48800","Squalidae","Squalus","spp",NA,1,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","24.73867","Triakidae","Furgaleus","macki",NA,1,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO370","IO370_L372.avi","1","36.55533","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"IO","Legacy","-33.99618897","114.6463721","20201023","12:10:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","12.06400","Labridae","Suezichthys","bifurcatus",NA,4,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","2.71467","Monacanthidae","Meuschenia","scaber",NA,2,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","27.31867","Monacanthidae","Nelusetta","ayraud",NA,1,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","42.54933","Oplegnathidae","Oplegnathus","woodwardi",NA,5,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","56.59333","Ostraciidae","Anoplocapros","lenticularis",NA,1,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","15.38933","Parascylliidae","Parascyllium","variolatum",NA,1,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","22.56600","Serranidae","Caesioperca","spp",NA,5,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","31.25600","Serranidae","Epinephelides","armatus",NA,1,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO374","IO374_L378.avi","1","48.40800","Sparidae","Chrysophrys","auratus",NA,3,"IO","Legacy","-33.98618897","114.7463721","20201015","07:31:00","South-west","Fished","C.IO.25","72.9","Hayley","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO377","IO377_L1205 (3).MP4","1","55.42454","Carangidae","Pseudocaranx","spp","after",2,"IO","MBH","-34.13868897","114.7588721","20201022","07:40:00","South-west","No-take","C.IO.69","113","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO377","IO377_L1205 (2).MP4","1","33.11336","Monacanthidae","Nelusetta","ayraud",NA,7,"IO","MBH","-34.13868897","114.7588721","20201022","07:40:00","South-west","No-take","C.IO.69","113","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO377","IO377_L1205 (1).MP4","1","8.79406","Neosebastidae","Neosebastes","nigropunctatus",NA,1,"IO","MBH","-34.13868897","114.7588721","20201022","07:40:00","South-west","No-take","C.IO.69","113","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO377","IO377_L1205 (2).MP4","1","27.92651","Oplegnathidae","Oplegnathus","woodwardi",NA,3,"IO","MBH","-34.13868897","114.7588721","20201022","07:40:00","South-west","No-take","C.IO.69","113","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","5.57533","Gerreidae","Gerres","subfasciatus",NA,7,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","6.55200","Labridae","Suezichthys","bifurcatus",NA,2,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","48.16267","Monacanthidae","Nelusetta","ayraud",NA,6,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","12.58400","Neosebastidae","Neosebastes","pandus","?",2,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","58.85000","Oplegnathidae","Oplegnathus","woodwardi",NA,5,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","31.15533","Pristiophoridae","Pristiophorus","cirratus",NA,1,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","52.21600","Scyliorhinidae","Asymbolus","occiduus",NA,4,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","21.14667","Squalidae","Squalus","spp","different, has white tips",1,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","34.17467","Triakidae","Furgaleus","macki",NA,1,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","15.20133","Triglidae","Pterygotrigla","polyommata",NA,2,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO378","IO378_L373.avi","1","59.38533","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"IO","Legacy","-33.99368897","114.6388721","20201023","12:04:00","South-west","Fished","C.IO.26","141","Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)",NA
"2020-10_south-west_stereo-BRUVs","IO379","IO379_L1205 (2).MP4","1","10.79634","Carangidae","Pseudocaranx","spp",NA,3,"IO","Legacy","-34.08368897","114.6813721","20201123","06:58","South-west","No-take","C.IO.14","138","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO379","IO379_L1205 (1).MP4","1","1.87382","Gerreidae","Gerres","subfasciatus","?",1,"IO","Legacy","-34.08368897","114.6813721","20201123","06:58","South-west","No-take","C.IO.14","138","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO379","IO379_L1205 (3).MP4","1","45.50852","Monacanthidae","Nelusetta","ayraud",NA,11,"IO","Legacy","-34.08368897","114.6813721","20201123","06:58","South-west","No-take","C.IO.14","138","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO379","IO379_L1205 (2).MP4","1","10.73990","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"IO","Legacy","-34.08368897","114.6813721","20201123","06:58","South-west","No-take","C.IO.14","138","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO379","IO379_L1205 (2).MP4","1","18.19512","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"IO","Legacy","-34.08368897","114.6813721","20201123","06:58","South-west","No-take","C.IO.14","138","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO4","IO4_L373.avi","1","32.39600","Labridae","Coris","auricularis",NA,12,"IO","MBH","-34.09118897","114.7813721","20201015","12:17:00","South-west","No-take","C.IO.43","65.6","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO4","IO4_L373.avi","1","3.81733","Labridae","Suezichthys","bifurcatus",NA,1,"IO","MBH","-34.09118897","114.7813721","20201015","12:17:00","South-west","No-take","C.IO.43","65.6","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO4","IO4_L373.avi","1","18.85000","Monacanthidae","Nelusetta","ayraud",NA,1,"IO","MBH","-34.09118897","114.7813721","20201015","12:17:00","South-west","No-take","C.IO.43","65.6","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO4","IO4_L373.avi","1","27.81133","Oplegnathidae","Oplegnathus","woodwardi",NA,2,"IO","MBH","-34.09118897","114.7813721","20201015","12:17:00","South-west","No-take","C.IO.43","65.6","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO4","IO4_L373.avi","1","27.83733","Serranidae","Caesioperca","spp",NA,1,"IO","MBH","-34.09118897","114.7813721","20201015","12:17:00","South-west","No-take","C.IO.43","65.6","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO4","IO4_L373.avi","1","39.39800","Sparidae","Chrysophrys","auratus",NA,2,"IO","MBH","-34.09118897","114.7813721","20201015","12:17:00","South-west","No-take","C.IO.43","65.6","Hayley","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","17.03533","Carangidae","Pseudocaranx","spp","check",1,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","43.02600","Carcharhinidae","Carcharhinus","spp",NA,1,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","2.49067","Gerreidae","Gerres","subfasciatus",NA,10,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","50.40400","Monacanthidae","Nelusetta","ayraud",NA,13,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","3.51200","Neosebastidae","Neosebastes","pandus",NA,1,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","19.30467","Oplegnathidae","Oplegnathus","woodwardi",NA,2,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","46.72600","Scyliorhinidae","Asymbolus","occiduus",NA,1,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","52.96267","Squalidae","Squalus","spp",NA,3,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO40","IO40_L372.avi","1","59.19067","Triglidae","Chelidonichthys","kumu",NA,1,"IO","MBH","-34.10368897","114.7138721","20201022","10:17:00","South-west","No-take","C.IO.55","131","Brooke Gibbons","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO46","IO46_L369.avi","1","46.70067","Monacanthidae","Nelusetta","ayraud",NA,7,"IO","MBH","-34.06868897","114.7113721","20201023","06:44:00","South-west","No-take","C.IO.34","129","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO46","IO46_L369.avi","1","6.16933","Neosebastidae","Neosebastes","nigropunctatus","check ID",6,"IO","MBH","-34.06868897","114.7113721","20201023","06:44:00","South-west","No-take","C.IO.34","129","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO46","IO46_L369.avi","1","20.98000","Oplegnathidae","Oplegnathus","woodwardi",NA,2,"IO","MBH","-34.06868897","114.7113721","20201023","06:44:00","South-west","No-take","C.IO.34","129","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO46","IO46_L369.avi","1","17.16133","Pristiophoridae","Pristiophorus","cirratus",NA,1,"IO","MBH","-34.06868897","114.7113721","20201023","06:44:00","South-west","No-take","C.IO.34","129","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO46","IO46_L369.avi","1","6.18067","Squalidae","Squalus","spp",NA,2,"IO","MBH","-34.06868897","114.7113721","20201023","06:44:00","South-west","No-take","C.IO.34","129","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO46","IO46_L369.avi","1","6.31067",NA,NA,NA,"unknown fish",1,"IO","MBH","-34.06868897","114.7113721","20201023","06:44:00","South-west","No-take","C.IO.34","129","Rachel","Yes","Yes","National Park Zone",NA
"2020-10_south-west_stereo-BRUVs","IO47","IO47_L375.avi","1","1.91200","Gerreidae","Gerres","subfasciatus",NA,1,"IO","MBH","-34.06368897","114.7113721","20201023","06:53:00","South-west","No-take","C.IO.34","127","Rachel","Yes","Yes","National Park Zone",NA
