"id","campaignid","sample","family","genus","species","length","range","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",454.18656,5067.52067,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",385.04714,4780.44624,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",466.80272,5533.02623,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",489.37702,4790.10602,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",558.88231,4880.25275,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",520.64794,5141.28645,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",439.01016,5175.65202,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",402.44923,5805.21824,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",450.92965,4966.63399,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",506.2048,4204.11239,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",502.33868,3409.52177,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",442.39814,2823.49334,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",368.02489,3611.36414,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",448.15975,2847.6602,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",481.32963,3566.66827,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",473.57232,2588.78396,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",816.89092,7110.09017,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",613.81142,7450.3949,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",528.17551,6876.50101,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",479.3855,6930.18162,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",1021.8845,3017.23148,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",891.08762,2906.89933,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",924.6367,2793.22839,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",922.4207,2633.49277,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Cheilodactylidae","Nemadactylus","valenciennesi",746.83031,6633.79441,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Labridae","Bodianus","vulpinus",415.31506,3862.73762,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Monacanthidae","Nelusetta","ayraud",600.48378,1187.37754,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Monacanthidae","Nelusetta","ayraud",661.36765,1518.1009,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",343.49382,3292.15892,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",233.15212,2247.6166,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",337.97389,3298.33095,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",337.72631,3038.75708,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",420.79801,3021.28918,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",351.74991,4093.36517,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",511.78188,1353.8345,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO343","2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",379.28621,1894.85391,"IO","Legacy",-34.10261667,114.6407167,20201123,07:38:00,"South-west","No-take","C.IO.15",140,"Rachel","Yes","Yes","National Park Zone","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Carangidae","Pseudocaranx","spp",292.15827,2198.68902,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",594.44918,1426.5536,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",656.1518,1168.67423,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",539.73595,1497.64116,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",613.13364,1433.99924,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",641.12661,1688.46609,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",618.67296,1106.36939,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",620.44754,1355.25623,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Oplegnathidae","Oplegnathus","woodwardi",330.61436,1166.79241,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Scorpididae","Tilodon","sexfasciatus",337.97752,3703.9498,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO349","2020-10_south-west_stereo-BRUVs","IO349","Serranidae","Hyporthodus","octofasciatus",500.44914,1382.82686,"IO","Legacy",-34.02368897,114.5963721,20201123,10:03:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO350","2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",578.90346,1556.35882,"IO","Legacy",-34.02618897,114.6038721,20201123,09:56:00,"South-west","Fished","C.IO.27",135,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO350","2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",556.8242,1571.61577,"IO","Legacy",-34.02618897,114.6038721,20201123,09:56:00,"South-west","Fished","C.IO.27",135,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO350","2020-10_south-west_stereo-BRUVs","IO350","Oplegnathidae","Oplegnathus","woodwardi",326.97595,1480.37564,"IO","Legacy",-34.02618897,114.6038721,20201123,09:56:00,"South-west","Fished","C.IO.27",135,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO350","2020-10_south-west_stereo-BRUVs","IO350","Triakidae","Mustelus","antarcticus",862.29279,1633.72543,"IO","Legacy",-34.02618897,114.6038721,20201123,09:56:00,"South-west","Fished","C.IO.27",135,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Berycidae","Centroberyx","gerrardi",438.62353,2772.74046,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",100.10005,1683.74654,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",83.05426,1873.73207,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",87.52702,2572.93711,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",86.86493,1668.24839,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",83.6951,1683.98303,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",82.47463,1883.68428,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",81.20146,1789.75413,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",77.09971,1631.09446,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",85.02135,1703.86285,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",89.64769,2010.84391,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",84.57113,2566.28018,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",70.72075,2727.67465,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Carangidae","Pseudocaranx","spp",648.31396,4895.5627,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Monacanthidae","Nelusetta","ayraud",657.24075,1644.98701,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Monacanthidae","Nelusetta","ayraud",607.2995,1480.96505,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Monacanthidae","Nelusetta","ayraud",594.58981,1510.32387,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Rhinobatidae","Trygonorrhina","dumerilii",966.54055,2492.59734,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO351","2020-10_south-west_stereo-BRUVs","IO351","Scyliorhinidae","Asymbolus","occiduus",511.23804,3482.11422,"IO","Legacy",-34.03118897,114.5963721,20201123,10:13:00,"South-west","Fished","C.IO.27",142,"Daphne","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",79.91994,3033.10166,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",71.40347,2279.81392,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",56.07871,2198.68336,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",71.27393,2277.01735,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",62.43457,3160.75012,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",89.05325,2545.92799,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",83.23298,2818.35327,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",73.33808,1500.05466,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Carcharhinidae","Carcharhinus","plumbeus",704.00334,3540.36977,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Labridae","Suezichthys","bifurcatus",132.16031,1581.49557,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Labridae","Suezichthys","bifurcatus",87.12308,1591.56812,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Labridae","Suezichthys","bifurcatus",64.47897,1921.79741,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Monacanthidae","Nelusetta","ayraud",661.44082,1810.00977,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Monacanthidae","Nelusetta","ayraud",475.74331,1493.43399,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Oplegnathidae","Oplegnathus","woodwardi",312.53413,2622.64968,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO352","2020-10_south-west_stereo-BRUVs","IO352","Oplegnathidae","Oplegnathus","woodwardi",415.63426,1480.38031,"IO","Legacy",-34.03618897,114.5988721,20201123,09:43:00,"South-west","Fished","C.IO.27",133,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA"
"2020-10_south-west_stereo-BRUVs.IO355","2020-10_south-west_stereo-BRUVs","IO355","Labridae","Austrolabrus","maculatus",81.08186,2085.51316,"IO","Legacy",-34.05473333,114.9111,20201029,10:38:00,"South-west","No-take","C.IO.3",45,"Rachel","Yes","Yes","National Park Zone","NA"
