"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","FH79","Scorpididae","Neatypus","obliquus",159.692,1,1097.16827
"2020-10_south-west_stereo-BRUVs","FH79","Scorpididae","Neatypus","obliquus",39.50841,1,1095.4326
"2020-10_south-west_stereo-BRUVs","FH79","Scorpididae","Neatypus","obliquus",174.75057,1,1117.85835
"2020-10_south-west_stereo-BRUVs","FH79","Scorpididae","Neatypus","obliquus",180.74194,1,1936.73998
"2020-10_south-west_stereo-BRUVs","FH79","Monacanthidae","Meuschenia","galii",268.86474,1,2742.29013
"2020-10_south-west_stereo-BRUVs","FH79","Monacanthidae","Meuschenia","galii",262.38488,1,1489.1318
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Ophthalmolepis","lineolatus",157.12894,1,2550.20386
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Ophthalmolepis","lineolatus",183.09055,1,2673.76676
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Ophthalmolepis","lineolatus",263.91736,1,2073.70732
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Ophthalmolepis","lineolatus",186.77287,1,1559.94127
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Ophthalmolepis","lineolatus",101.27342,1,2292.5248
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Coris","auricularis",329.2612,1,2083.55503
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Coris","auricularis",177.14014,1,2015.13695
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Coris","auricularis",70.61429,1,1502.44129
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Coris","auricularis",92.33178,1,1703.28372
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Coris","auricularis",114.60481,1,1420.79366
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Coris","auricularis",101.61051,1,1579.82683
"2020-10_south-west_stereo-BRUVs","FH79","Labridae","Austrolabrus","maculatus",95.11274,1,2792.15292
"2020-10_south-west_stereo-BRUVs","FH79","Mullidae","Upeneichthys","vlamingii",276.49165,1,1646.71786
"2020-10_south-west_stereo-BRUVs","IO350","Triakidae","Mustelus","antarcticus",862.29279,1,1633.72543
"2020-10_south-west_stereo-BRUVs","IO350","Oplegnathidae","Oplegnathus","woodwardi",326.97595,1,1480.37564
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",578.90346,1,1556.35882
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",556.8242,1,1571.61577
"2020-10_south-west_stereo-BRUVs","IO379","Oplegnathidae","Oplegnathus","woodwardi",370.48598,1,2112.5593
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",598.5211,1,2447.82735
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",565.33469,1,2151.61681
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",586.18452,1,1196.42632
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",641.98542,1,1391.65842
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",543.86911,1,1670.41291
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",638.82459,1,3459.0555
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",633.37364,1,2043.68548
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",627.5659,1,1970.66329
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",596.46859,1,1921.84001
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",600.19144,1,2272.26764
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",617.51514,1,1684.11675
"2020-10_south-west_stereo-BRUVs","IO276","Oplegnathidae","Oplegnathus","woodwardi",387.89168,1,1008.87039
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",601.17144,1,1178.5305
"2020-10_south-west_stereo-BRUVs","IO276","Carangidae","Seriola","hippos",927.14039,1,3065.07782
"2020-10_south-west_stereo-BRUVs","IO276","Carangidae","Seriola","hippos",785.50992,1,2885.62686
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",595.53343,1,4873.67045
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",592.42722,1,1414.08737
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",557.41383,1,2139.77134
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",582.52036,1,2797.10437
"2020-10_south-west_stereo-BRUVs","IO276","Carangidae","Pseudocaranx","spp",598.52566,1,6995.29569
"2020-10_south-west_stereo-BRUVs","IO276","Carangidae","Pseudocaranx","spp",598.04094,1,7163.34217
"2020-10_south-west_stereo-BRUVs","IO349","Serranidae","Hyporthodus","octofasciatus",500.44914,1,1382.82686
"2020-10_south-west_stereo-BRUVs","IO349","Scorpididae","Tilodon","sexfasciatus",337.97752,1,3703.9498
"2020-10_south-west_stereo-BRUVs","IO349","Carangidae","Pseudocaranx","spp",292.15827,1,2198.68902
"2020-10_south-west_stereo-BRUVs","IO349","Oplegnathidae","Oplegnathus","woodwardi",330.61436,1,1166.79241
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",594.44918,1,1426.5536
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",656.1518,1,1168.67423
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",539.73595,1,1497.64116
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",613.13364,1,1433.99924
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",641.12661,1,1688.46609
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",618.67296,1,1106.36939
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",620.44754,1,1355.25623
"2020-10_south-west_stereo-BRUVs","IO148","Carangidae","Pseudocaranx","spp",398.49379,1,4842.41625
"2020-10_south-west_stereo-BRUVs","IO148","Carangidae","Pseudocaranx","spp",306.16324,1,4782.91161
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",572.57568,1,2274.64228
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",689.81697,1,1129.62789
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",614.7002,1,1003.99678
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",547.708,1,1406.06258
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",638.3996,1,1591.58301
"2020-10_south-west_stereo-BRUVs","IO254","Gerreidae","Gerres","subfasciatus",65.96458,1,1390.44486
"2020-10_south-west_stereo-BRUVs","IO254","Carangidae","Pseudocaranx","spp",312.55618,1,1707.07653
"2020-10_south-west_stereo-BRUVs","IO254","Squalidae","Squalus","spp",509.1174,1,1847.82631
"2020-10_south-west_stereo-BRUVs","IO254","Oplegnathidae","Oplegnathus","woodwardi",316.55625,1,1160.04014
"2020-10_south-west_stereo-BRUVs","IO254","Monacanthidae","Nelusetta","ayraud",670.11991,1,3224.32263
"2020-10_south-west_stereo-BRUVs","IO254","Monacanthidae","Nelusetta","ayraud",659.39323,1,1689.94802
"2020-10_south-west_stereo-BRUVs","IO254","Monacanthidae","Nelusetta","ayraud",573.61826,1,1334.07575
"2020-10_south-west_stereo-BRUVs","IO254","Monacanthidae","Nelusetta","ayraud",607.14232,1,1444.57506
"2020-10_south-west_stereo-BRUVs","IO71","Platycephalidae","Platycephalus","spp",495.36311,1,1732.87798
"2020-10_south-west_stereo-BRUVs","IO71","Rhinobatidae","Trygonorrhina","dumerilii",762.29954,1,1166.23747
"2020-10_south-west_stereo-BRUVs","IO71","Oplegnathidae","Oplegnathus","woodwardi",334.70993,1,935.17553
"2020-10_south-west_stereo-BRUVs","IO71","Oplegnathidae","Oplegnathus","woodwardi",377.42697,1,1151.19168
"2020-10_south-west_stereo-BRUVs","IO71","Monacanthidae","Nelusetta","ayraud",579.57047,1,1495.68256
"2020-10_south-west_stereo-BRUVs","IO71","Monacanthidae","Nelusetta","ayraud",594.82601,1,1768.33858
"2020-10_south-west_stereo-BRUVs","IO71","Monacanthidae","Nelusetta","ayraud",631.79002,1,1049.73672
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Eupetrichthys","angustipes",96.25159,1,1833.07175
"2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",61.10594,1,1974.60669
"2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",72.82354,1,1526.26527
"2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",64.99299,1,1851.30178
"2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",63.3832,1,1452.32147
"2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",57.82082,1,1735.91741
"2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",54.48328,1,1044.05523
"2020-10_south-west_stereo-BRUVs","IO146","Pomacentridae","Chromis","klunzingeri",55.54016,1,1311.74899
"2020-10_south-west_stereo-BRUVs","IO146","Mullidae","Parupeneus","chrysopleuron",136.93361,1,1535.45824
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",123.40975,1,1663.21573
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",57.32792,1,2078.32464
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",185.53981,1,4759.20713
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",105.70305,1,1524.22336
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",75.29455,1,1192.9893
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Austrolabrus","maculatus",75.06827,1,1666.04164
"2020-10_south-west_stereo-BRUVs","IO146","Oplegnathidae","Oplegnathus","woodwardi",436.39655,1,1349.55108
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Pseudolabrus","biserialis",125.42613,1,2455.93759
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Pseudolabrus","biserialis",168.73348,1,1906.78655
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Pseudolabrus","biserialis",140.2727,1,1916.88328
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",174.48411,1,2871.11458
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",202.49821,1,2820.28778
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",293.82017,1,1989.05556
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",215.15935,1,3417.46714
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",157.66558,1,2466.52683
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",213.72024,1,2332.82888
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",385.45221,1,2991.1018
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Coris","auricularis",277.26141,1,1808.54644
"2020-10_south-west_stereo-BRUVs","IO146","Heterodontidae","Heterodontus","portusjacksoni",529.22615,1,935.50761
"2020-10_south-west_stereo-BRUVs","IO146","Monacanthidae","Meuschenia","galii",200.82691,1,1424.24158
"2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",147.25025,1,1604.28514
"2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",83.37065,1,1481.09956
"2020-10_south-west_stereo-BRUVs","IO146","Ostraciidae","Aracana","aurita",241.8383,1,2720.38346
"2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",155.01469,1,1618.03216
"2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",85.2993,1,1479.07652
"2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",173.90447,1,1139.91393
"2020-10_south-west_stereo-BRUVs","IO146","Scorpididae","Neatypus","obliquus",158.05112,1,1320.20523
"2020-10_south-west_stereo-BRUVs","IO146","Cheilodactylidae","Nemadactylus","valenciennesi",90.7348,1,2191.41903
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Ophthalmolepis","lineolatus",211.54199,1,1618.85321
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Ophthalmolepis","lineolatus",228.90794,1,1527.39113
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Ophthalmolepis","lineolatus",213.25242,1,2409.35234
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Ophthalmolepis","lineolatus",154.6337,1,2115.28093
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Ophthalmolepis","lineolatus",247.73203,1,1206.03245
"2020-10_south-west_stereo-BRUVs","IO146","Monacanthidae","Meuschenia","freycineti",544.65671,1,3470.68739
"2020-10_south-west_stereo-BRUVs","IO146","Monacanthidae","Nelusetta","ayraud",670.89211,1,1456.48171
"2020-10_south-west_stereo-BRUVs","IO134","Monacanthidae","Meuschenia","galii",212.12025,1,1589.89963
"2020-10_south-west_stereo-BRUVs","IO134","Monacanthidae","Acanthaluteres","vittiger",186.24562,1,2205.82635
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",159.94672,1,2038.90552
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",146.49093,1,1804.08428
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",139.84437,1,1707.01697
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",225.53122,1,1644.08528
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",282.9976,1,2105.14794
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",191.32413,1,2070.17506
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",272.03439,1,5541.33061
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Pseudolabrus","biserialis",103.35062,1,1844.80076
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Pseudolabrus","biserialis",108.67317,1,1980.94038
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Pseudolabrus","biserialis",140.39699,1,2113.38992
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Pseudolabrus","biserialis",123.4972,1,1680.91723
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Pseudolabrus","biserialis",118.84385,1,1851.58771
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Austrolabrus","maculatus",99.93204,1,1650.66424
"2020-10_south-west_stereo-BRUVs","IO134","Scorpididae","Neatypus","obliquus",105.90853,1,1137.33649
"2020-10_south-west_stereo-BRUVs","IO134","Scorpididae","Neatypus","obliquus",83.90339,1,1840.9583
"2020-10_south-west_stereo-BRUVs","IO134","Scorpididae","Neatypus","obliquus",110.80762,1,1481.51326
"2020-10_south-west_stereo-BRUVs","IO134","Serranidae","Caesioperca","spp",162.99811,1,1977.59303
"2020-10_south-west_stereo-BRUVs","IO134","Serranidae","Caesioperca","spp",116.82268,1,2045.31913
"2020-10_south-west_stereo-BRUVs","IO134","Serranidae","Caesioperca","spp",114.97106,1,2159.74809
"2020-10_south-west_stereo-BRUVs","IO134","Serranidae","Caesioperca","spp",110.81906,1,2516.10274
"2020-10_south-west_stereo-BRUVs","IO134","Gerreidae","Parequula","melbournensis",129.37993,1,2620.41997
"2020-10_south-west_stereo-BRUVs","IO134","Mullidae","Upeneichthys","vlamingii",220.09575,1,2950.28569
"2020-10_south-west_stereo-BRUVs","IO134","Heterodontidae","Heterodontus","portusjacksoni",429.06529,1,3283.2514
"2020-10_south-west_stereo-BRUVs","IO134","Heterodontidae","Heterodontus","portusjacksoni",519.38341,1,2193.76694
"2020-10_south-west_stereo-BRUVs","IO134","Heterodontidae","Heterodontus","portusjacksoni",534.84451,1,2072.77491
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",233.24066,1,1693.10689
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",114.27194,1,2663.62075
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",173.10569,1,1695.46589
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",248.86608,1,2342.47599
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",145.66607,1,1872.1747
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",211.8742,1,2652.89007
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",135.07547,1,2551.84509
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",222.10287,1,1778.23213
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",213.77709,1,2091.08234
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",180.6723,1,2502.96117
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",249.90582,1,1609.17683
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",118.77445,1,1802.46727
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",267.51241,1,2884.93041
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",176.5427,1,1905.17057
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",176.89273,1,2130.88921
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",179.75682,1,2619.67981
"2020-10_south-west_stereo-BRUVs","IO5","Chaetodontidae","Chelmonops","curiosus",136.05719,1,1905.41394
"2020-10_south-west_stereo-BRUVs","IO5","Aulopidae","Latropiscis","purpurissatus",176.69613,1,1948.10711
"2020-10_south-west_stereo-BRUVs","IO5","Mullidae","Parupeneus","chrysopleuron",140.1792,1,1869.48619
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",86.74232,1,1424.11393
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",97.251,1,1382.08509
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",108.65238,1,2902.05114
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",118.96142,1,2514.4822
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",108.75255,1,2119.49639
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",100.74172,1,2098.1284
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",122.97381,1,2369.92137
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",113.37942,1,2292.73759
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",152.73291,1,3692.27951
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",107.74691,1,1536.7736
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",109.8297,1,2696.29517
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",103.98914,1,1729.04711
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",104.16345,1,1803.34234
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",111.52138,1,2490.49016
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",140.67346,1,2290.23536
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",102.56677,1,2129.0927
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",95.67701,1,2365.43514
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",114.88382,1,2073.78561
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",117.08636,1,1782.59639
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",111.64666,1,1951.8077
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",103.23218,2,1906.13696
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",118.88297,2,1946.99623
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",99.95044,2,1883.06376
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",118.27848,2,2069.60618
"2020-10_south-west_stereo-BRUVs","IO5","Oplegnathidae","Oplegnathus","woodwardi",343.61947,1,1673.22269
"2020-10_south-west_stereo-BRUVs","IO5","Labridae","Suezichthys","bifurcatus",122.49018,1,944.00177
"2020-10_south-west_stereo-BRUVs","IO5","Labridae","Suezichthys","bifurcatus",115.39338,1,1003.46254
"2020-10_south-west_stereo-BRUVs","IO5","Labridae","Suezichthys","bifurcatus",107.20257,1,2162.20986
"2020-10_south-west_stereo-BRUVs","IO5","Labridae","Coris","auricularis",345.02543,1,2456.98176
"2020-10_south-west_stereo-BRUVs","IO5","Glaucosomatidae","Glaucosoma","hebraicum",791.30972,1,1667.57594
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",618.38637,1,1089.2802
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",514.72633,1,1771.5316
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",421.3129,1,1524.40204
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",507.16004,1,1045.20108
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",530.17617,1,1036.5653
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",342.37881,1,1249.94065
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",532.92219,1,1485.54292
"2020-10_south-west_stereo-BRUVs","IO5","Sparidae","Chrysophrys","auratus",585.65241,1,1654.89809
"2020-10_south-west_stereo-BRUVs","IO5","Carangidae","Seriola","lalandi",1082.3775,1,3103.17993
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Austrolabrus","maculatus",83.41954,1,1431.74696
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Austrolabrus","maculatus",59.64612,1,1871.1607
"2020-10_south-west_stereo-BRUVs","IO199","Mullidae","Upeneichthys","vlamingii",234.52542,1,1564.0354
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Pseudolabrus","biserialis",124.4635,1,2122.00743
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Pseudolabrus","biserialis",134.41344,1,1484.16818
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Pseudolabrus","biserialis",163.80083,1,1314.8119
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Pseudolabrus","biserialis",153.34385,1,2703.0727
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Pseudolabrus","biserialis",113.76844,1,2005.05409
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Eupetrichthys","angustipes",141.64924,1,1918.2062
"2020-10_south-west_stereo-BRUVs","IO199","Scorpididae","Neatypus","obliquus",107.08062,1,2831.04875
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Coris","auricularis",381.02048,1,4892.81506
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Coris","auricularis",115.39744,1,2076.04315
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Coris","auricularis",107.18124,1,1888.22785
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Coris","auricularis",292.36817,1,3037.58048
"2020-10_south-west_stereo-BRUVs","IO199","Serranidae","Caesioperca","spp",193.98932,1,4331.15594
"2020-10_south-west_stereo-BRUVs","IO199","Monacanthidae","Nelusetta","ayraud",681.17119,1,1750.44363
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Ophthalmolepis","lineolatus",163.59836,1,1354.52643
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Ophthalmolepis","lineolatus",176.30038,1,1788.01231
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Ophthalmolepis","lineolatus",205.57426,1,2639.024
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Ophthalmolepis","lineolatus",261.71435,1,2168.75655
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Ophthalmolepis","lineolatus",200.19619,1,1662.29932
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Ophthalmolepis","lineolatus",167.78898,1,1420.88542
"2020-10_south-west_stereo-BRUVs","IO199","Heterodontidae","Heterodontus","portusjacksoni",481.69988,1,3009.15802
"2020-10_south-west_stereo-BRUVs","IO199","Heterodontidae","Heterodontus","portusjacksoni",458.21255,1,2683.61031
"2020-10_south-west_stereo-BRUVs","IO199","Heterodontidae","Heterodontus","portusjacksoni",501.44053,1,3924.7994
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",117.91429,1,1644.1502
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",104.24495,1,1914.42873
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",90.50031,1,2100.82397
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",152.07678,1,2734.5199
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Pseudolabrus","biserialis",133.04333,1,1879.00839
"2020-10_south-west_stereo-BRUVs","IO147","Sparidae","Chrysophrys","auratus",330.05176,1,1885.75641
"2020-10_south-west_stereo-BRUVs","IO147","Mullidae","Upeneichthys","vlamingii",282.84674,1,2036.48446
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Coris","auricularis",131.68058,1,3062.30139
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Coris","auricularis",110.33733,1,2637.77811
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",192.36164,1,2246.97914
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",178.53404,1,2016.14175
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",144.80014,1,1819.50883
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",172.47249,1,1306.99878
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",262.67203,1,2661.73834
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",170.3306,1,1853.78899
"2020-10_south-west_stereo-BRUVs","IO147","Parascylliidae","Parascyllium","variolatum",571.9749,1,1240.86666
"2020-10_south-west_stereo-BRUVs","IO147","Monacanthidae","Meuschenia","galii",270.08034,1,1310.49897
"2020-10_south-west_stereo-BRUVs","IO147","Monacanthidae","Acanthaluteres","vittiger",227.24607,1,2009.77781
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",151.55566,1,1734.4944
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",171.84564,1,2140.39396
