OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
FH7	38	0	699.09759	1063.88060	175.27807	1003.43284
FH7	39	0	1105.82791	610.99254	842.80588	593.88060
FH7	39	1	1336.50997	607.29851	1039.57398	597.57463
FH7	40	0	1102.74921	910.50746	560.25393	880.55224
FH7	40	1	1420.35677	832.16418	874.37566	822.08955
FH7	41	0	860.19307	612.56716	829.09759	596.55224
FH7	41	1	996.85624	633.72388	939.90556	622.74627
FH7	42	0	1813.22141	1005.44776	1180.60860	1013.50746
FH7	43	0	1361.93075	832.16418	906.61070	824.10448
FH7	43	1	1684.28122	805.97015	1200.75551	814.02985
FH7	44	0	1839.41238	874.47761	1374.01889	942.98507
FH7	45	0	1317.60756	1069.92537	568.14271	1035.67164
FH7	46	0	1249.10808	1059.85075	537.92235	1023.58209
FH7	47	0	856.24344	727.38806	543.96642	687.08955
FH7	47	1	1106.06506	685.07463	811.92025	662.91045
FH7	48	0	1366.69570	596.31343	1623.66946	619.59701
FH7	48	1	1282.58237	582.61194	1523.18678	598.53731
FH7	49	0	1031.52151	1011.49254	723.27387	987.31343
FH7	50	0	773.64113	910.74627	586.27492	880.52239
FH7	51	0	1676.22246	638.73134	1305.51941	644.77612
FH7	51	1	1855.52991	681.04478	1476.76810	701.19403
FH7	52	0	1226.61490	640.37313	1479.55824	657.08955
FH7	52	1	1295.36621	678.43284	1566.69360	700.73134
FH7	53	0	1087.93284	904.70149	578.21616	878.50746
FH7	54	0	1410.28332	685.07463	868.33158	668.95522
FH7	54	1	1708.45750	735.44776	1134.27072	737.46269
FH7	55	0	1333.25813	712.74627	1589.59077	741.49254
FH7	56	0	1529.15005	693.13433	1867.61805	739.47761
FH7	57	0	495.61385	799.92537	14.10283	717.31343
FH7	58	0	1573.78384	550.64179	1658.09024	562.16418
FH7	58	1	1747.71878	551.98507	1911.94124	582.31343
FH7	59	0	623.10493	536.21642	882.14166	522.47761
FH7	59	1	777.90031	560.39552	1036.60126	556.39552
FH7	60	0	1392.15110	1001.41791	725.28856	977.23881
FH7	61	0	511.73137	654.85075	290.11542	604.47761
FH7	61	1	396.89402	489.62687	219.60126	451.34328
FH7	62	0	1140.37356	402.98507	1371.59182	404.39552
FH7	62	1	1071.53830	362.01493	1313.50157	361.41045
FH7	63	0	752.42288	612.00746	755.89612	589.30597
FH7	63	1	806.48374	500.17910	822.04512	482.51493
FH7	64	0	623.46485	130.97015	844.76390	131.97761
FH7	64	1	723.52781	101.08209	934.41763	99.73881
FH7	65	0	685.20776	351.91791	606.39874	330.79104
FH7	65	1	867.20147	270.31343	812.90451	255.56716
FH7	66	0	617.86149	266.02239	471.53515	246.38806
FH7	66	1	426.48164	196.37313	305.65897	178.88806
FH7	67	0	447.51626	593.73881	792.86464	576.88806
FH7	68	0	638.50367	589.67164	989.29696	583.26866
FH20	0	0	798.12277	1057.83582	240.25184	978.24627
FH20	0	1	713.50577	1065.39179	114.33368	985.80224
FH20	1	0	1081.88877	727.38806	614.48059	664.92537
FH20	2	0	976.67471	915.82090	999.87303	846.91791
FH20	2	1	919.75971	934.45896	957.56453	866.56343
FH20	3	0	974.33263	863.17164	876.13012	796.21642
FH20	3	1	895.25603	809.27239	820.22246	739.79851
FH20	4	0	1847.47114	840.22388	1915.97062	783.80597
FH20	5	0	965.68520	904.57836	943.80693	834.75000
FH20	5	1	876.03148	886.44403	864.22665	812.58582
FH20	6	0	1726.58972	1023.58209	1911.94124	1007.46269
FH20	7	0	940.55719	1065.39179	951.92445	995.37313
FH20	7	1	919.90661	1010.48507	948.39874	932.40672
FH20	8	0	1599.19307	974.72015	1663.12697	937.44403
FH20	8	1	1643.51626	981.77239	1725.58237	949.02985
FH20	9	0	206.50577	896.64179	296.15950	802.82836
FH20	9	1	357.60756	895.63433	434.16579	805.85075
FH20	10	0	339.47534	900.67164	351.56348	811.00746
FH20	10	1	497.62854	926.86567	508.70934	840.22388
FH20	11	0	404.95278	978.24627	348.54145	881.52985
FH20	11	1	538.92970	990.33582	500.65058	898.65672
FH20	12	0	966.43547	1062.87313	714.20776	988.32090
FH20	12	1	475.85834	1078.99254	197.43966	979.25373
FH20	13	0	594.33368	1039.70149	557.28856	949.02985
FH20	13	1	1039.58027	1051.79104	975.11018	987.31343
IO229	0	0	1386.20996	690.17225	1686.11306	730.82775
IO229	0	1	1335.75236	693.55981	1618.00000	728.74641
IO229	1	0	1625.60431	753.00478	1712.42261	806.59809
IO229	1	1	1528.85868	744.00478	1601.23015	784.75120
IO229	2	0	1257.17362	850.04785	1236.50067	868.13397
IO229	3	0	1347.61777	1006.36364	907.02557	1008.94737
IO229	4	0	1520.97577	245.11962	1720.59758	233.77033
IO229	4	1	1324.83849	282.16746	1486.73620	282.31579
IO229	5	0	1093.03096	592.79426	842.92463	576.42105
IO229	5	1	1469.82773	266.11962	1161.06864	260.07177
IO229	6	0	1212.21938	484.73206	793.22342	474.37321
IO229	6	1	832.80081	18.22010	328.43069	0.65072
IO229	7	0	1508.45087	742.68421	958.19919	738.46411
IO229	7	1	1859.43472	713.76555	1321.34320	724.14833
IO229	8	0	1255.02019	316.54545	1205.16151	315.20096
IO229	8	1	1035.37147	299.78947	989.92194	280.81340
IO229	9	0	1018.90713	679.13876	559.46030	649.57416
IO229	9	1	775.71467	580.55502	361.19112	544.33493
IO229	10	0	1792.11306	627.14354	1730.93001	661.82297
IO229	10	1	1632.05114	614.04306	1557.39166	636.20574
IO229	11	0	1620.22342	338.65550	1612.38089	338.32536
IO229	11	1	1467.56124	318.08612	1447.58277	317.08612
IO229	12	0	1298.50875	772.77512	827.25841	758.95215
IO229	12	1	1542.15209	708.84689	1067.03769	700.72727
IO229	13	0	987.13324	998.61244	594.34724	965.02392
IO229	14	0	666.70256	775.11962	301.04980	724.73684
IO229	15	0	1005.22207	1041.24402	368.23688	990.86124
IO229	16	0	1106.36070	611.42584	1127.76985	607.46890
IO229	16	1	1214.77658	649.00478	1245.69583	652.41627
IO229	17	0	1390.59085	566.02392	1559.68641	586.02392
IO229	17	1	1278.66622	542.11005	1443.31629	556.86603
IO229	18	0	1609.22342	619.99043	919.48452	613.37799
IO229	19	0	1270.09421	753.15789	899.27322	759.61722
IO229	20	0	1152.51682	1059.33014	373.40511	1025.74163
IO229	21	0	819.16555	750.57416	397.95424	705.35885
IO229	22	0	484.52221	901.72249	73.64738	830.66986
IO229	23	0	631.81696	1024.44976	171.84388	953.39713
IO229	24	0	1276.76716	584.01435	862.51144	569.40670
IO229	24	1	1058.86945	533.02392	684.34320	504.98086
IO229	25	0	1846.35262	826.79426	1660.29610	865.55024
IO229	26	0	692.06999	792.37321	155.09960	733.65072
IO229	26	1	933.65949	743.34928	386.05653	695.98086
IO229	27	0	1519.54240	650.83732	1545.15478	669.90909
IO229	27	1	1646.85464	703.58373	1702.71063	737.71770
IO229	28	0	1247.73890	712.69856	850.37820	699.44976
IO229	28	1	1414.25034	712.45455	1070.03365	706.45455
IO229	29	0	1193.86272	658.85167	1067.24092	654.97608
IO229	30	0	1281.06460	811.14833	842.24361	801.97129
IO229	30	1	1512.48991	769.97608	1081.93405	771.51196
IO229	31	0	1525.75676	637.42857	867.32432	616.61224
IO229	31	1	1847.02703	552.04082	1262.91892	564.69388
IO229	32	0	1429.22342	466.90909	1510.44953	476.78469
IO229	32	1	1531.06864	497.02392	1630.19785	511.04785
IO229	33	0	1379.44684	454.58852	1455.01750	461.84689
IO229	33	1	1476.26110	497.25837	1566.30686	507.26794
IO229	34	0	896.68910	332.00957	992.30148	325.55024
IO229	35	0	1589.23284	351.38756	1905.78735	363.01435
IO229	36	0	564.45357	488.34928	644.34051	466.25837
IO229	36	1	674.42934	516.72249	757.99327	500.35885
IO229	37	0	1235.03096	524.59330	1175.57335	524.18182
IO229	37	1	1360.43338	569.06220	1326.05114	577.34928
IO229	38	0	187.38493	174.21053	353.71467	171.02871
IO229	38	1	315.04441	223.81340	456.34724	213.90909
IO229	39	0	1394.55316	283.67943	1814.15074	285.92344
IO229	40	0	808.32301	173.27751	990.35801	168.54545
IO229	40	1	877.04441	232.17225	1063.03634	227.11005
IO229	41	0	47.80619	378.51675	236.44684	363.01435
IO229	42	0	834.60834	540.70813	144.09960	488.78947
IO229	42	1	1448.36743	397.57895	790.11440	382.66986
IO229	43	0	775.86272	230.30622	660.32301	216.49282
IO229	43	1	965.69044	169.83254	811.39838	153.55981
IO229	44	0	1519.44684	499.42584	1901.42665	528.30144
IO229	45	0	778.13459	251.44498	809.71467	245.88038
IO229	45	1	656.77658	62.94258	723.61507	64.21531
IO229	46	0	1356.66218	855.21531	860.51144	838.42105
IO229	47	0	1514.39166	755.44498	945.84522	751.14354
IO229	47	1	1120.11709	629.14354	465.32301	590.62679
IO229	48	0	1841.02288	469.34450	1887.53701	495.18660
IO229	48	1	1723.92463	354.07656	1782.66353	362.94258
IO229	49	0	979.14805	388.69856	1024.77254	377.19617
IO229	49	1	1177.55989	512.89952	1235.72140	510.36842
IO229	50	0	299.48856	612.45455	12.92059	556.79426
IO229	50	1	961.36070	524.00957	781.98923	507.71292
IO229	51	0	1662.42261	320.09569	1852.97443	321.16268
IO229	51	1	1326.13055	199.46411	1448.80754	191.49282
IO229	52	0	1076.05114	245.11005	1093.18573	236.54067
IO229	52	1	879.37820	212.79426	885.13728	204.86124
IO229	53	0	1289.83176	404.28230	1292.26783	408.18660
IO229	53	1	1073.49798	309.34928	1103.91386	304.97608
IO46	0	0	1031.52151	642.76119	400.92340	570.22388
IO46	1	0	868.16807	734.78632	856.87155	719.39316
IO46	1	1	1055.44298	743.21368	1087.72029	744.11966
IO46	2	0	835.14286	720.57265	805.69988	703.00855
IO46	2	1	533.97719	776.47009	548.93998	741.69231
IO46	3	0	1201.17287	572.58120	1563.71669	592.05983
IO46	3	1	1096.29892	584.20513	1453.08043	597.29060
IO46	4	0	113.73950	710.45299	170.21248	654.41026
IO46	5	0	1255.59424	681.15385	1163.50300	687.69231
IO46	5	1	1863.14526	672.92308	1677.41176	705.15385
IO46	6	0	359.24850	603.75214	599.39976	579.30769
IO46	7	0	514.10804	572.38462	774.87035	562.07692
IO46	8	0	1483.83673	564.77778	907.95318	555.44444
IO46	8	1	1414.97719	613.88889	802.50300	597.29060
IO46	9	0	907.43457	663.00000	610.11285	637.61538
IO46	9	1	1687.95438	635.84615	1283.63745	637.61538
IO46	10	0	1470.89196	565.84615	1817.81513	597.30769
IO46	11	0	1246.79592	391.15385	836.37575	371.84615
IO46	11	1	711.50300	160.61538	246.66146	134.61538
IO46	12	0	18.05522	253.07692	214.96038	249.53846
IO46	13	0	1377.04322	603.12821	1013.88836	594.06838
IO46	14	0	1143.24130	300.00000	746.79472	274.61538
IO46	15	0	1322.63625	894.37607	896.58343	888.88034
IO46	15	1	1776.78391	344.88889	1528.24490	336.63248
IO46	16	0	1336.16086	891.58974	908.28091	871.35043
IO46	16	1	1784.68307	330.57265	1538.41417	326.76068
IO46	17	0	1055.22329	694.82051	807.73589	670.18803
IO46	17	1	517.02761	145.41880	66.55462	86.73504
IO46	18	0	1327.66747	858.07692	951.55102	853.62393
IO46	18	1	1886.57863	335.15385	1556.93878	323.52991
IO46	19	0	1198.85714	601.13675	889.61585	589.94872
IO46	19	1	1751.59904	334.69231	1630.92197	317.51282
IO47	0	0	1825.49820	609.23077	1860.07203	523.84615
IO47	1	0	1328.65666	866.92308	1181.05882	807.07692
IO47	1	1	768.18007	865.23077	627.67947	791.53846
IO47	2	0	852.73950	576.46154	880.06122	509.38462
IO47	2	1	1125.18607	506.15385	1167.40816	434.76923
IO47	3	0	95.27011	191.53846	404.03241	160.00000
IO47	4	0	852.97239	357.76923	858.97239	287.92308
IO47	5	0	1431.74670	953.00000	978.14406	899.00000
IO47	6	0	23.81753	753.84615	127.92317	674.38462
IO47	6	1	616.28932	757.69231	582.36855	684.92308
IO47	7	0	296.34454	713.61538	192.06963	641.84615
IO47	7	1	1009.75990	669.76923	835.99160	608.30769
IO47	8	0	1899.63986	612.92308	1734.33854	545.15385
IO47	8	1	1136.89796	414.53846	847.16086	346.92308
IO47	9	0	1296.09604	446.15385	1334.93037	365.76923
IO47	9	1	777.30132	476.00000	820.70468	409.61538
IO47	10	0	734.37455	650.38462	425.12485	595.53846
IO47	10	1	1487.81993	877.00000	1249.73469	825.07692
IO47	11	0	849.70948	460.69231	408.95438	407.23077
IO47	11	1	1698.92437	587.30769	1320.10684	514.00000
IO101	0	0	1524.74187	826.53061	398.92925	836.32653
IO101	1	0	1774.25621	788.21542	1478.48757	854.21995
IO101	1	1	1881.91205	795.17234	1624.80497	869.00907
IO101	2	0	1303.25048	907.34694	816.21415	950.20408
IO101	3	0	1826.99809	57.20635	1393.96176	85.68934
IO101	3	1	1120.80497	116.51474	624.63862	141.70295
IO101	4	0	785.62141	679.59184	1015.67878	728.57143
IO101	5	0	1666.89101	469.72336	1614.42256	516.77551
IO101	5	1	941.08795	492.06576	788.33652	527.55556
IO102	0	0	1774.37859	140.81633	376.90249	100.40816
IO102	1	0	1377.89675	517.95918	1814.76099	554.69388
IO102	2	0	214.82027	802.60317	227.60994	797.14286
IO102	3	0	379.34990	41.63265	132.16061	104.08163
IO102	4	0	107.03059	607.36961	363.71893	605.31293
IO102	4	1	211.19885	600.12245	443.26004	605.31293
IO102	5	0	351.57361	619.42177	216.79732	636.68254
IO102	5	1	495.51243	637.92517	349.44168	656.16780
IO102	6	0	936.77629	367.29025	685.73996	412.42630
IO102	6	1	819.75908	381.93878	595.18547	431.39229
IO102	7	0	13.46080	880.40816	37.93499	875.51020
IO102	8	0	602.06501	738.36735	172.54302	755.51020
IO102	9	0	701.18547	892.65306	104.01530	974.69388
IO102	10	0	813.76673	438.36735	823.55641	473.87755
IO102	11	0	13.46080	371.02041	127.26577	393.06122
IO102	12	0	876.09178	297.98639	663.69598	342.51474
IO102	12	1	1023.39579	299.99093	783.77247	346.36961
IO102	13	0	544.08222	538.74603	523.73805	568.64853
IO102	13	1	475.09560	484.31519	440.06692	513.44671
IO102	14	0	980.70363	460.97052	820.34226	511.47392
IO102	14	1	875.46463	407.77324	681.60421	456.11791
IO102	15	0	1083.06692	255.76190	1126.01912	291.36961
IO102	15	1	1035.80115	256.37868	1076.45889	291.98639
IO102	16	0	1285.51243	350.68254	1500.76482	383.55102
IO102	17	0	1137.90057	373.65306	1205.57935	416.23810
IO102	17	1	1179.50669	344.35601	1249.02103	388.02041
IO102	18	0	701.54302	333.14512	569.16252	371.70068
IO102	18	1	758.59847	333.76190	639.21989	372.31746
IO102	19	0	260.65010	791.02041	67.30402	825.30612
IO102	20	0	1047.85660	437.55102	475.28872	492.36961
IO102	20	1	973.05736	427.21995	380.45124	479.87982
IO102	21	0	597.17017	148.16327	129.71319	225.30612
IO102	22	0	1189.85851	526.31293	1048.22180	576.07937
IO102	22	1	916.42447	528.07937	815.78203	567.45805
IO102	23	0	1528.41300	446.93878	1054.83748	511.83673
IO102	24	0	1652.76099	350.13152	1782.71128	385.99546
IO102	24	1	1265.30593	307.29025	1336.88910	347.15420
IO102	25	0	211.70172	164.08163	64.85660	187.34694
IO102	26	0	383.52772	559.77098	748.67495	569.86395
IO102	26	1	527.77247	536.74830	880.69981	544.83673
IO102	27	0	1262.73231	163.38776	1021.73423	191.43084
IO102	27	1	1636.52390	101.99093	1351.79732	139.64172
IO102	28	0	902.83174	373.66893	1303.51625	390.83673
IO102	28	1	636.85086	406.46712	1023.88910	418.76190
IO102	29	0	744.39197	249.05215	573.52390	260.05669
IO102	29	1	974.78394	351.39683	759.03059	369.21995
IO102	30	0	773.64627	277.00907	901.97514	315.45351
IO102	30	1	640.26195	281.48073	765.22562	309.59410
IO102	31	0	1469.42065	392.54649	1348.44359	447.29932
IO102	31	1	1595.61568	385.91610	1483.20459	432.03401
IO102	32	0	893.00765	415.07029	635.26577	482.67347
IO102	32	1	663.55641	374.68254	405.40344	444.37415
IO102	33	0	418.50860	739.59184	217.82027	753.06122
IO102	34	0	1310.59273	202.04082	1259.19694	219.18367
IO102	35	0	1747.71128	141.95465	1656.66730	169.04308
IO102	35	1	1557.22753	178.22449	1484.80497	207.68707
IO102	36	0	684.05354	412.65306	383.02103	470.20408
IO102	37	0	1382.04398	232.36054	1201.13958	275.76644
IO102	37	1	1119.47801	257.89796	927.93308	288.21542
IO102	38	0	219.04398	519.18367	46.50096	548.57143
IO102	39	0	509.06310	601.22449	41.60612	651.42857
IO102	40	0	111.12811	624.42404	67.91587	642.31293
IO102	40	1	293.45315	586.44898	215.06692	616.25397
IO102	41	0	79.54111	200.81633	35.48757	228.97959
IO102	42	0	1376.91587	500.72109	803.91205	566.10658
IO102	42	1	1064.99426	523.43991	539.57935	561.93878
IO102	43	0	521.62715	354.14059	207.64627	395.05215
IO102	43	1	746.48757	301.70068	446.12046	358.99093
IO102	44	0	942.25621	786.12245	490.70746	886.53061
IO102	45	0	234.95220	205.71429	50.17208	226.53061
IO102	46	0	1511.28107	536.32653	69.75143	683.26531
IO102	47	0	90.51052	488.94785	360.23518	499.63946
IO102	47	1	248.52199	500.51247	490.74570	513.82766
IO102	48	0	1681.39579	198.39229	768.35182	259.10658
IO102	48	1	1209.24283	161.36508	256.00765	213.03628
IO102	49	0	248.17973	790.24717	100.34417	791.02041
IO102	49	1	1383.43977	509.40816	1298.35564	576.73469
IO102	50	0	838.24092	408.97959	619.19694	449.38776
IO102	50	1	1294.68451	304.89796	1045.04780	363.67347
IO102	51	0	939.80880	570.61224	824.78011	626.93878
IO102	51	1	159.08222	522.85714	123.59465	533.87755
IO102	52	0	334.25048	353.95918	751.63926	373.93878
IO102	52	1	573.46208	321.04082	983.52071	352.48980
IO102	53	0	1084.20650	846.12245	398.92925	999.18367
IO102	54	0	996.09943	301.22449	1483.13576	320.81633
IO102	55	0	949.85851	241.48526	1191.22180	272.91610
IO102	55	1	845.69025	225.44898	1084.45315	253.33333
IO102	56	0	1508.72658	570.32653	1061.37094	642.69615
IO102	56	1	1905.31549	419.28118	1341.53346	519.80499
IO102	57	0	1205.60421	473.86848	816.85851	532.43311
IO102	57	1	1553.83174	390.98186	1102.69025	435.72109
IO102	58	0	599.81644	596.02721	393.90249	632.12925
IO102	58	1	775.26577	543.60091	539.82983	591.11338
IO105	0	0	1308.30769	584.28246	589.53846	666.69704
IO105	1	0	442.04082	798.36735	232.65306	815.51020
IO105	2	0	177.55102	733.46939	104.08163	755.51020
IO105	3	0	1183.76923	530.77449	1485.76923	574.19590
IO105	3	1	919.23077	558.88610	1174.00000	596.74487
IO105	4	0	1065.07692	546.92938	1542.84615	570.70387
IO105	5	0	262.91837	602.53061	192.42857	625.24490
IO105	5	1	643.36735	606.67347	606.59184	642.02041
IO105	6	0	1078.23077	532.15490	1412.92308	568.45103
IO105	6	1	756.00000	555.04328	1138.84615	590.15490
IO105	7	0	145.71429	789.79592	259.59184	794.69388
IO105	8	0	160.00000	838.90661	46.76923	863.50797
IO105	9	0	1696.22449	377.16327	1331.28571	456.81633
IO105	9	1	674.87755	388.14286	239.89796	424.32653
IO105	10	0	851.02041	620.81633	90.61224	694.28571
IO105	11	0	671.02041	940.40816	219.18367	1045.71429
IO105	12	0	1239.53061	215.20408	1039.16327	267.81633
IO105	12	1	393.79592	285.06122	139.28571	341.02041
IO105	13	0	1275.91837	727.34694	944.08163	803.26531
IO105	14	0	682.04082	422.44898	148.16327	475.10204
IO105	14	1	1666.53061	284.08163	1269.79592	347.75510
IO105	15	0	1483.18367	570.91837	1495.38776	645.40816
IO105	15	1	877.53061	649.14286	833.83673	691.00000
IO105	16	0	926.28571	931.63265	597.85714	981.42857
IO105	16	1	365.24490	539.24490	156.73469	587.10204
IO105	17	0	481.04082	285.51020	431.87755	328.04082
IO105	17	1	1080.36735	362.57143	957.40816	409.18367
IO107	0	0	1126.53061	406.53061	934.28571	426.12245
IO107	1	0	470.77551	447.87755	631.55102	462.93878
IO107	1	1	184.28571	443.59184	392.75510	472.04082
IO107	2	0	20.81633	358.77551	48.97959	396.73469
IO107	3	0	1116.73469	547.34694	331.83673	549.79592
IO107	3	1	1754.69388	520.40816	991.83673	516.73469
IO107	4	0	621.14286	576.40816	688.40816	585.10204
IO107	4	1	911.36735	592.73469	943.14286	600.12245
IO107	5	0	304.91837	271.04082	783.04082	303.00000
IO107	5	1	182.87755	263.69388	678.75510	302.59184
IO107	6	0	45.30612	358.77551	564.48980	396.73469
IO107	7	0	1329.79592	940.40816	985.71429	956.32653
IO107	7	1	1704.48980	198.36735	1365.30612	159.18367
IO107	8	0	1809.79592	286.53061	1759.59184	259.59184
IO107	9	0	1272.24490	393.06122	1044.48980	390.61224
IO107	10	0	576.73469	116.32653	888.97959	145.71429
IO107	11	0	1348.16327	280.40816	990.61224	270.61224
IO107	12	0	931.83673	588.97959	405.30612	592.65306
IO107	12	1	1424.08163	154.28571	904.89796	168.97959
IO107	13	0	184.89796	195.91837	336.73469	235.10204
IO107	14	0	156.73469	669.79592	6.12245	673.46939
IO107	14	1	1010.20408	499.59184	731.02041	519.18367
IO107	15	0	1000.40816	326.93878	560.81633	328.16327
IO107	15	1	1692.24490	215.51020	1454.69388	191.02041
IO107	16	0	471.42857	634.28571	464.08163	637.95918
IO107	16	1	1125.30612	475.10204	1029.79592	486.12245
IO108	0	0	1068.29828	727.34694	412.39006	664.89796
IO108	1	0	22.02677	875.52381	296.80880	776.40590
IO108	1	1	80.15296	863.80499	338.87380	767.92517
IO108	2	0	1484.30019	787.85034	1840.17782	733.93878
IO108	2	1	1419.74952	773.81859	1762.80688	716.48073
IO108	3	0	832.12237	515.51020	522.52390	450.61224
IO108	4	0	1144.96750	833.34467	785.29063	767.81633
IO108	4	1	1663.64245	159.53288	1375.70172	47.64626
IO108	5	0	1642.21989	774.54195	1487.28298	719.41043
IO108	5	1	983.40535	830.97279	762.59273	759.56916
IO108	6	0	1359.02103	822.00000	1225.17208	759.08844
IO108	6	1	721.14723	810.14059	608.22753	732.54649
IO108	7	0	838.12237	261.08390	1215.73614	179.69161
IO108	7	1	1030.70363	268.17687	1423.41683	172.82766
IO108	8	0	1191.89293	462.85714	1470.89866	373.46939
IO108	9	0	1669.13958	536.32653	1136.82600	468.97959
IO108	10	0	1243.31358	214.92517	1501.14723	113.36961
IO108	11	0	875.34417	396.30839	610.79350	340.73469
IO108	11	1	1316.79541	209.00000	998.37285	126.58503
IO108	12	0	1415.83174	487.34694	864.91205	413.14512
IO108	12	1	1707.07457	511.83673	1128.69981	444.14059
IO108	13	0	1146.19120	601.61678	657.62333	541.20408
IO108	13	1	1662.58700	344.22449	1105.87572	261.19728
IO108	14	0	249.63671	530.20408	442.98279	468.97959
IO241	0	0	1508.22023	726.14334	462.17670	771.60410
IO241	1	0	1223.30769	163.77677	1639.76923	80.23918
IO241	2	0	1794.46154	808.00000	1888.30769	803.87472
IO241	3	0	444.46154	881.74715	642.30769	852.93166
IO241	3	1	495.53846	890.57631	693.53846	868.80866
IO241	4	0	831.37772	245.50739	1034.91677	227.03185
IO241	4	1	701.23431	300.99431	922.45583	289.20933
IO241	5	0	1317.84891	562.13766	821.61460	592.96018
IO241	5	1	1688.00512	182.50398	995.28681	207.18316
IO241	6	0	172.13572	775.29238	172.83867	775.16041
IO241	6	1	31.49808	705.97497	22.74008	714.01706
IO241	7	0	1402.22919	927.04664	1231.21511	929.98180
IO241	8	0	1418.27401	827.64278	1414.60435	823.78271
IO241	8	1	1352.51216	848.68487	1335.16773	847.76451
IO241	9	0	898.54033	599.00683	653.79001	607.81570
